path,name,set_id,composer_path,composer_name,composer_gender,desc,sets,scores,scores_paths,track_names,contains_piano_track?,piano_scores_paths,paths_type0_piano,piano_merged_type0_chunks_paths
"Schumann,_Robert/Liederkreis,_Op.39/01_In_der_Fremde_[I]",In der Fremde [I],5003125,"Schumann,_Robert",Robert Schumann,Male,German composer,6,72,"../Lieder/scores/Schumann,_Robert/Liederkreis,_Op.39/01_In_der_Fremde_[I]/lc5080752.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling-in-symbolic-music/train data/merged piano scores/Schumann,_Robert/Liederkreis,_Op.39/01_In_der_Fremde_[I]/lc5080752.mid_merged_piano.mid']","../../author-profiling-in-symbolic-music/train data/merged piano scores/Schumann,_Robert/Liederkreis,_Op.39/01_In_der_Fremde_[I]/lc5080752.mid_merged_piano_type0.mid","../../train data/merged piano scores chunks/Schumann,_Robert/Liederkreis,_Op.39/01_In_der_Fremde_[I]/lc5080752.mid_merged_piano_type0.midchunk1.midi"
"Schumann,_Robert/Liederkreis,_Op.39/02_Intermezzo",Intermezzo,5003125,"Schumann,_Robert",Robert Schumann,Male,German composer,6,72,"../Lieder/scores/Schumann,_Robert/Liederkreis,_Op.39/02_Intermezzo/lc4987618.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling-in-symbolic-music/train data/merged piano scores/Schumann,_Robert/Liederkreis,_Op.39/02_Intermezzo/lc4987618.mid_merged_piano.mid']","../../author-profiling-in-symbolic-music/train data/merged piano scores/Schumann,_Robert/Liederkreis,_Op.39/02_Intermezzo/lc4987618.mid_merged_piano_type0.mid","../../train data/merged piano scores chunks/Schumann,_Robert/Liederkreis,_Op.39/02_Intermezzo/lc4987618.mid_merged_piano_type0.midchunk0.midi"
"Schumann,_Robert/Liederkreis,_Op.39/02_Intermezzo",Intermezzo,5003125,"Schumann,_Robert",Robert Schumann,Male,German composer,6,72,"../Lieder/scores/Schumann,_Robert/Liederkreis,_Op.39/02_Intermezzo/lc4987618.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling-in-symbolic-music/train data/merged piano scores/Schumann,_Robert/Liederkreis,_Op.39/02_Intermezzo/lc4987618.mid_merged_piano.mid']","../../author-profiling-in-symbolic-music/train data/merged piano scores/Schumann,_Robert/Liederkreis,_Op.39/02_Intermezzo/lc4987618.mid_merged_piano_type0.mid","../../train data/merged piano scores chunks/Schumann,_Robert/Liederkreis,_Op.39/02_Intermezzo/lc4987618.mid_merged_piano_type0.midchunk1.midi"
"Schumann,_Robert/Liederkreis,_Op.39/03_Waldesgespräch",Waldesgespräch,5003125,"Schumann,_Robert",Robert Schumann,Male,German composer,6,72,"../Lieder/scores/Schumann,_Robert/Liederkreis,_Op.39/03_Waldesgespräch/lc4987626.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling-in-symbolic-music/train data/merged piano scores/Schumann,_Robert/Liederkreis,_Op.39/03_Waldesgespräch/lc4987626.mid_merged_piano.mid']","../../author-profiling-in-symbolic-music/train data/merged piano scores/Schumann,_Robert/Liederkreis,_Op.39/03_Waldesgespräch/lc4987626.mid_merged_piano_type0.mid","../../train data/merged piano scores chunks/Schumann,_Robert/Liederkreis,_Op.39/03_Waldesgespräch/lc4987626.mid_merged_piano_type0.midchunk0.midi"
"Schumann,_Robert/Liederkreis,_Op.39/03_Waldesgespräch",Waldesgespräch,5003125,"Schumann,_Robert",Robert Schumann,Male,German composer,6,72,"../Lieder/scores/Schumann,_Robert/Liederkreis,_Op.39/03_Waldesgespräch/lc4987626.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling-in-symbolic-music/train data/merged piano scores/Schumann,_Robert/Liederkreis,_Op.39/03_Waldesgespräch/lc4987626.mid_merged_piano.mid']","../../author-profiling-in-symbolic-music/train data/merged piano scores/Schumann,_Robert/Liederkreis,_Op.39/03_Waldesgespräch/lc4987626.mid_merged_piano_type0.mid","../../train data/merged piano scores chunks/Schumann,_Robert/Liederkreis,_Op.39/03_Waldesgespräch/lc4987626.mid_merged_piano_type0.midchunk1.midi"
"Schumann,_Robert/Liederkreis,_Op.39/04_Die_Stille",Die Stille,5003125,"Schumann,_Robert",Robert Schumann,Male,German composer,6,72,"../Lieder/scores/Schumann,_Robert/Liederkreis,_Op.39/04_Die_Stille/lc4987633.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling-in-symbolic-music/train data/merged piano scores/Schumann,_Robert/Liederkreis,_Op.39/04_Die_Stille/lc4987633.mid_merged_piano.mid']","../../author-profiling-in-symbolic-music/train data/merged piano scores/Schumann,_Robert/Liederkreis,_Op.39/04_Die_Stille/lc4987633.mid_merged_piano_type0.mid","../../train data/merged piano scores chunks/Schumann,_Robert/Liederkreis,_Op.39/04_Die_Stille/lc4987633.mid_merged_piano_type0.midchunk0.midi"
"Schumann,_Robert/Liederkreis,_Op.39/04_Die_Stille",Die Stille,5003125,"Schumann,_Robert",Robert Schumann,Male,German composer,6,72,"../Lieder/scores/Schumann,_Robert/Liederkreis,_Op.39/04_Die_Stille/lc4987633.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling-in-symbolic-music/train data/merged piano scores/Schumann,_Robert/Liederkreis,_Op.39/04_Die_Stille/lc4987633.mid_merged_piano.mid']","../../author-profiling-in-symbolic-music/train data/merged piano scores/Schumann,_Robert/Liederkreis,_Op.39/04_Die_Stille/lc4987633.mid_merged_piano_type0.mid","../../train data/merged piano scores chunks/Schumann,_Robert/Liederkreis,_Op.39/04_Die_Stille/lc4987633.mid_merged_piano_type0.midchunk1.midi"
"Schumann,_Robert/Liederkreis,_Op.39/05_Mondnacht",Mondnacht,5003125,"Schumann,_Robert",Robert Schumann,Male,German composer,6,72,"../Lieder/scores/Schumann,_Robert/Liederkreis,_Op.39/05_Mondnacht/lc4987640.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling-in-symbolic-music/train data/merged piano scores/Schumann,_Robert/Liederkreis,_Op.39/05_Mondnacht/lc4987640.mid_merged_piano.mid']","../../author-profiling-in-symbolic-music/train data/merged piano scores/Schumann,_Robert/Liederkreis,_Op.39/05_Mondnacht/lc4987640.mid_merged_piano_type0.mid","../../train data/merged piano scores chunks/Schumann,_Robert/Liederkreis,_Op.39/05_Mondnacht/lc4987640.mid_merged_piano_type0.midchunk0.midi"
"Schumann,_Robert/Liederkreis,_Op.39/05_Mondnacht",Mondnacht,5003125,"Schumann,_Robert",Robert Schumann,Male,German composer,6,72,"../Lieder/scores/Schumann,_Robert/Liederkreis,_Op.39/05_Mondnacht/lc4987640.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling-in-symbolic-music/train data/merged piano scores/Schumann,_Robert/Liederkreis,_Op.39/05_Mondnacht/lc4987640.mid_merged_piano.mid']","../../author-profiling-in-symbolic-music/train data/merged piano scores/Schumann,_Robert/Liederkreis,_Op.39/05_Mondnacht/lc4987640.mid_merged_piano_type0.mid","../../train data/merged piano scores chunks/Schumann,_Robert/Liederkreis,_Op.39/05_Mondnacht/lc4987640.mid_merged_piano_type0.midchunk1.midi"
"Schumann,_Robert/Liederkreis,_Op.39/06_Schöne_Fremde",Schöne Fremde,5003125,"Schumann,_Robert",Robert Schumann,Male,German composer,6,72,"../Lieder/scores/Schumann,_Robert/Liederkreis,_Op.39/06_Schöne_Fremde/lc4987650.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling-in-symbolic-music/train data/merged piano scores/Schumann,_Robert/Liederkreis,_Op.39/06_Schöne_Fremde/lc4987650.mid_merged_piano.mid']","../../author-profiling-in-symbolic-music/train data/merged piano scores/Schumann,_Robert/Liederkreis,_Op.39/06_Schöne_Fremde/lc4987650.mid_merged_piano_type0.mid","../../train data/merged piano scores chunks/Schumann,_Robert/Liederkreis,_Op.39/06_Schöne_Fremde/lc4987650.mid_merged_piano_type0.midchunk0.midi"
"Schumann,_Robert/Liederkreis,_Op.39/06_Schöne_Fremde",Schöne Fremde,5003125,"Schumann,_Robert",Robert Schumann,Male,German composer,6,72,"../Lieder/scores/Schumann,_Robert/Liederkreis,_Op.39/06_Schöne_Fremde/lc4987650.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling-in-symbolic-music/train data/merged piano scores/Schumann,_Robert/Liederkreis,_Op.39/06_Schöne_Fremde/lc4987650.mid_merged_piano.mid']","../../author-profiling-in-symbolic-music/train data/merged piano scores/Schumann,_Robert/Liederkreis,_Op.39/06_Schöne_Fremde/lc4987650.mid_merged_piano_type0.mid","../../train data/merged piano scores chunks/Schumann,_Robert/Liederkreis,_Op.39/06_Schöne_Fremde/lc4987650.mid_merged_piano_type0.midchunk1.midi"
"Schumann,_Robert/Liederkreis,_Op.39/07_Auf_einer_Burg",Auf einer Burg,5003125,"Schumann,_Robert",Robert Schumann,Male,German composer,6,72,"../Lieder/scores/Schumann,_Robert/Liederkreis,_Op.39/07_Auf_einer_Burg/lc4987658.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling-in-symbolic-music/train data/merged piano scores/Schumann,_Robert/Liederkreis,_Op.39/07_Auf_einer_Burg/lc4987658.mid_merged_piano.mid']","../../author-profiling-in-symbolic-music/train data/merged piano scores/Schumann,_Robert/Liederkreis,_Op.39/07_Auf_einer_Burg/lc4987658.mid_merged_piano_type0.mid","../../train data/merged piano scores chunks/Schumann,_Robert/Liederkreis,_Op.39/07_Auf_einer_Burg/lc4987658.mid_merged_piano_type0.midchunk0.midi"
"Schumann,_Robert/Liederkreis,_Op.39/07_Auf_einer_Burg",Auf einer Burg,5003125,"Schumann,_Robert",Robert Schumann,Male,German composer,6,72,"../Lieder/scores/Schumann,_Robert/Liederkreis,_Op.39/07_Auf_einer_Burg/lc4987658.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling-in-symbolic-music/train data/merged piano scores/Schumann,_Robert/Liederkreis,_Op.39/07_Auf_einer_Burg/lc4987658.mid_merged_piano.mid']","../../author-profiling-in-symbolic-music/train data/merged piano scores/Schumann,_Robert/Liederkreis,_Op.39/07_Auf_einer_Burg/lc4987658.mid_merged_piano_type0.mid","../../train data/merged piano scores chunks/Schumann,_Robert/Liederkreis,_Op.39/07_Auf_einer_Burg/lc4987658.mid_merged_piano_type0.midchunk1.midi"
"Schumann,_Robert/Liederkreis,_Op.39/08_In_der_Fremde_[II]",In der Fremde [II],5003125,"Schumann,_Robert",Robert Schumann,Male,German composer,6,72,"../Lieder/scores/Schumann,_Robert/Liederkreis,_Op.39/08_In_der_Fremde_[II]/lc4987661.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling-in-symbolic-music/train data/merged piano scores/Schumann,_Robert/Liederkreis,_Op.39/08_In_der_Fremde_[II]/lc4987661.mid_merged_piano.mid']","../../author-profiling-in-symbolic-music/train data/merged piano scores/Schumann,_Robert/Liederkreis,_Op.39/08_In_der_Fremde_[II]/lc4987661.mid_merged_piano_type0.mid","../../train data/merged piano scores chunks/Schumann,_Robert/Liederkreis,_Op.39/08_In_der_Fremde_[II]/lc4987661.mid_merged_piano_type0.midchunk0.midi"
"Schumann,_Robert/Liederkreis,_Op.39/08_In_der_Fremde_[II]",In der Fremde [II],5003125,"Schumann,_Robert",Robert Schumann,Male,German composer,6,72,"../Lieder/scores/Schumann,_Robert/Liederkreis,_Op.39/08_In_der_Fremde_[II]/lc4987661.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling-in-symbolic-music/train data/merged piano scores/Schumann,_Robert/Liederkreis,_Op.39/08_In_der_Fremde_[II]/lc4987661.mid_merged_piano.mid']","../../author-profiling-in-symbolic-music/train data/merged piano scores/Schumann,_Robert/Liederkreis,_Op.39/08_In_der_Fremde_[II]/lc4987661.mid_merged_piano_type0.mid","../../train data/merged piano scores chunks/Schumann,_Robert/Liederkreis,_Op.39/08_In_der_Fremde_[II]/lc4987661.mid_merged_piano_type0.midchunk1.midi"
"Schumann,_Robert/Liederkreis,_Op.39/09_Wehmuth",Wehmuth,5003125,"Schumann,_Robert",Robert Schumann,Male,German composer,6,72,"../Lieder/scores/Schumann,_Robert/Liederkreis,_Op.39/09_Wehmuth/lc4987664.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling-in-symbolic-music/train data/merged piano scores/Schumann,_Robert/Liederkreis,_Op.39/09_Wehmuth/lc4987664.mid_merged_piano.mid']","../../author-profiling-in-symbolic-music/train data/merged piano scores/Schumann,_Robert/Liederkreis,_Op.39/09_Wehmuth/lc4987664.mid_merged_piano_type0.mid","../../train data/merged piano scores chunks/Schumann,_Robert/Liederkreis,_Op.39/09_Wehmuth/lc4987664.mid_merged_piano_type0.midchunk0.midi"
"Schumann,_Robert/Liederkreis,_Op.39/09_Wehmuth",Wehmuth,5003125,"Schumann,_Robert",Robert Schumann,Male,German composer,6,72,"../Lieder/scores/Schumann,_Robert/Liederkreis,_Op.39/09_Wehmuth/lc4987664.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling-in-symbolic-music/train data/merged piano scores/Schumann,_Robert/Liederkreis,_Op.39/09_Wehmuth/lc4987664.mid_merged_piano.mid']","../../author-profiling-in-symbolic-music/train data/merged piano scores/Schumann,_Robert/Liederkreis,_Op.39/09_Wehmuth/lc4987664.mid_merged_piano_type0.mid","../../train data/merged piano scores chunks/Schumann,_Robert/Liederkreis,_Op.39/09_Wehmuth/lc4987664.mid_merged_piano_type0.midchunk1.midi"
"Schumann,_Robert/Liederkreis,_Op.39/10_Zwielicht",Zwielicht,5003125,"Schumann,_Robert",Robert Schumann,Male,German composer,6,72,"../Lieder/scores/Schumann,_Robert/Liederkreis,_Op.39/10_Zwielicht/lc4987672.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling-in-symbolic-music/train data/merged piano scores/Schumann,_Robert/Liederkreis,_Op.39/10_Zwielicht/lc4987672.mid_merged_piano.mid']","../../author-profiling-in-symbolic-music/train data/merged piano scores/Schumann,_Robert/Liederkreis,_Op.39/10_Zwielicht/lc4987672.mid_merged_piano_type0.mid","../../train data/merged piano scores chunks/Schumann,_Robert/Liederkreis,_Op.39/10_Zwielicht/lc4987672.mid_merged_piano_type0.midchunk0.midi"
"Schumann,_Robert/Liederkreis,_Op.39/10_Zwielicht",Zwielicht,5003125,"Schumann,_Robert",Robert Schumann,Male,German composer,6,72,"../Lieder/scores/Schumann,_Robert/Liederkreis,_Op.39/10_Zwielicht/lc4987672.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling-in-symbolic-music/train data/merged piano scores/Schumann,_Robert/Liederkreis,_Op.39/10_Zwielicht/lc4987672.mid_merged_piano.mid']","../../author-profiling-in-symbolic-music/train data/merged piano scores/Schumann,_Robert/Liederkreis,_Op.39/10_Zwielicht/lc4987672.mid_merged_piano_type0.mid","../../train data/merged piano scores chunks/Schumann,_Robert/Liederkreis,_Op.39/10_Zwielicht/lc4987672.mid_merged_piano_type0.midchunk1.midi"
"Schumann,_Robert/Liederkreis,_Op.39/11_Im_Walde",Im Walde,5003125,"Schumann,_Robert",Robert Schumann,Male,German composer,6,72,"../Lieder/scores/Schumann,_Robert/Liederkreis,_Op.39/11_Im_Walde/lc5003122.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling-in-symbolic-music/train data/merged piano scores/Schumann,_Robert/Liederkreis,_Op.39/11_Im_Walde/lc5003122.mid_merged_piano.mid']","../../author-profiling-in-symbolic-music/train data/merged piano scores/Schumann,_Robert/Liederkreis,_Op.39/11_Im_Walde/lc5003122.mid_merged_piano_type0.mid","../../train data/merged piano scores chunks/Schumann,_Robert/Liederkreis,_Op.39/11_Im_Walde/lc5003122.mid_merged_piano_type0.midchunk0.midi"
"Schumann,_Robert/Liederkreis,_Op.39/11_Im_Walde",Im Walde,5003125,"Schumann,_Robert",Robert Schumann,Male,German composer,6,72,"../Lieder/scores/Schumann,_Robert/Liederkreis,_Op.39/11_Im_Walde/lc5003122.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling-in-symbolic-music/train data/merged piano scores/Schumann,_Robert/Liederkreis,_Op.39/11_Im_Walde/lc5003122.mid_merged_piano.mid']","../../author-profiling-in-symbolic-music/train data/merged piano scores/Schumann,_Robert/Liederkreis,_Op.39/11_Im_Walde/lc5003122.mid_merged_piano_type0.mid","../../train data/merged piano scores chunks/Schumann,_Robert/Liederkreis,_Op.39/11_Im_Walde/lc5003122.mid_merged_piano_type0.midchunk1.midi"
"Schumann,_Robert/Liederkreis,_Op.39/12_Frühlingsnacht",Frühlingsnacht,5003125,"Schumann,_Robert",Robert Schumann,Male,German composer,6,72,"../Lieder/scores/Schumann,_Robert/Liederkreis,_Op.39/12_Frühlingsnacht/lc4987677.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling-in-symbolic-music/train data/merged piano scores/Schumann,_Robert/Liederkreis,_Op.39/12_Frühlingsnacht/lc4987677.mid_merged_piano.mid']","../../author-profiling-in-symbolic-music/train data/merged piano scores/Schumann,_Robert/Liederkreis,_Op.39/12_Frühlingsnacht/lc4987677.mid_merged_piano_type0.mid","../../train data/merged piano scores chunks/Schumann,_Robert/Liederkreis,_Op.39/12_Frühlingsnacht/lc4987677.mid_merged_piano_type0.midchunk0.midi"
"Schumann,_Robert/Liederkreis,_Op.39/12_Frühlingsnacht",Frühlingsnacht,5003125,"Schumann,_Robert",Robert Schumann,Male,German composer,6,72,"../Lieder/scores/Schumann,_Robert/Liederkreis,_Op.39/12_Frühlingsnacht/lc4987677.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling-in-symbolic-music/train data/merged piano scores/Schumann,_Robert/Liederkreis,_Op.39/12_Frühlingsnacht/lc4987677.mid_merged_piano.mid']","../../author-profiling-in-symbolic-music/train data/merged piano scores/Schumann,_Robert/Liederkreis,_Op.39/12_Frühlingsnacht/lc4987677.mid_merged_piano_type0.mid","../../train data/merged piano scores chunks/Schumann,_Robert/Liederkreis,_Op.39/12_Frühlingsnacht/lc4987677.mid_merged_piano_type0.midchunk1.midi"
"Schumann,_Robert/Myrthen,_Op.25/01_Widmung",Widmung,5109331,"Schumann,_Robert",Robert Schumann,Male,German composer,6,72,"../Lieder/scores/Schumann,_Robert/Myrthen,_Op.25/01_Widmung/lc6885211.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling-in-symbolic-music/train data/merged piano scores/Schumann,_Robert/Myrthen,_Op.25/01_Widmung/lc6885211.mid_merged_piano.mid']","../../author-profiling-in-symbolic-music/train data/merged piano scores/Schumann,_Robert/Myrthen,_Op.25/01_Widmung/lc6885211.mid_merged_piano_type0.mid","../../train data/merged piano scores chunks/Schumann,_Robert/Myrthen,_Op.25/01_Widmung/lc6885211.mid_merged_piano_type0.midchunk0.midi"
"Schumann,_Robert/Myrthen,_Op.25/01_Widmung",Widmung,5109331,"Schumann,_Robert",Robert Schumann,Male,German composer,6,72,"../Lieder/scores/Schumann,_Robert/Myrthen,_Op.25/01_Widmung/lc6885211.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling-in-symbolic-music/train data/merged piano scores/Schumann,_Robert/Myrthen,_Op.25/01_Widmung/lc6885211.mid_merged_piano.mid']","../../author-profiling-in-symbolic-music/train data/merged piano scores/Schumann,_Robert/Myrthen,_Op.25/01_Widmung/lc6885211.mid_merged_piano_type0.mid","../../train data/merged piano scores chunks/Schumann,_Robert/Myrthen,_Op.25/01_Widmung/lc6885211.mid_merged_piano_type0.midchunk1.midi"
"Schumann,_Robert/Myrthen,_Op.25/02_Freisinn",Freisinn,5109331,"Schumann,_Robert",Robert Schumann,Male,German composer,6,72,"../Lieder/scores/Schumann,_Robert/Myrthen,_Op.25/02_Freisinn/lc6885263.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling-in-symbolic-music/train data/merged piano scores/Schumann,_Robert/Myrthen,_Op.25/02_Freisinn/lc6885263.mid_merged_piano.mid']","../../author-profiling-in-symbolic-music/train data/merged piano scores/Schumann,_Robert/Myrthen,_Op.25/02_Freisinn/lc6885263.mid_merged_piano_type0.mid","../../train data/merged piano scores chunks/Schumann,_Robert/Myrthen,_Op.25/02_Freisinn/lc6885263.mid_merged_piano_type0.midchunk0.midi"
"Schumann,_Robert/Myrthen,_Op.25/02_Freisinn",Freisinn,5109331,"Schumann,_Robert",Robert Schumann,Male,German composer,6,72,"../Lieder/scores/Schumann,_Robert/Myrthen,_Op.25/02_Freisinn/lc6885263.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling-in-symbolic-music/train data/merged piano scores/Schumann,_Robert/Myrthen,_Op.25/02_Freisinn/lc6885263.mid_merged_piano.mid']","../../author-profiling-in-symbolic-music/train data/merged piano scores/Schumann,_Robert/Myrthen,_Op.25/02_Freisinn/lc6885263.mid_merged_piano_type0.mid","../../train data/merged piano scores chunks/Schumann,_Robert/Myrthen,_Op.25/02_Freisinn/lc6885263.mid_merged_piano_type0.midchunk1.midi"
"Schumann,_Robert/Myrthen,_Op.25/03_Der_Nussbaum",Der Nussbaum,5109331,"Schumann,_Robert",Robert Schumann,Male,German composer,6,72,"../Lieder/scores/Schumann,_Robert/Myrthen,_Op.25/03_Der_Nussbaum/lc6891758.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling-in-symbolic-music/train data/merged piano scores/Schumann,_Robert/Myrthen,_Op.25/03_Der_Nussbaum/lc6891758.mid_merged_piano.mid']","../../author-profiling-in-symbolic-music/train data/merged piano scores/Schumann,_Robert/Myrthen,_Op.25/03_Der_Nussbaum/lc6891758.mid_merged_piano_type0.mid","../../train data/merged piano scores chunks/Schumann,_Robert/Myrthen,_Op.25/03_Der_Nussbaum/lc6891758.mid_merged_piano_type0.midchunk0.midi"
"Schumann,_Robert/Myrthen,_Op.25/03_Der_Nussbaum",Der Nussbaum,5109331,"Schumann,_Robert",Robert Schumann,Male,German composer,6,72,"../Lieder/scores/Schumann,_Robert/Myrthen,_Op.25/03_Der_Nussbaum/lc6891758.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling-in-symbolic-music/train data/merged piano scores/Schumann,_Robert/Myrthen,_Op.25/03_Der_Nussbaum/lc6891758.mid_merged_piano.mid']","../../author-profiling-in-symbolic-music/train data/merged piano scores/Schumann,_Robert/Myrthen,_Op.25/03_Der_Nussbaum/lc6891758.mid_merged_piano_type0.mid","../../train data/merged piano scores chunks/Schumann,_Robert/Myrthen,_Op.25/03_Der_Nussbaum/lc6891758.mid_merged_piano_type0.midchunk1.midi"
