path,name,set_id,composer_path,composer_name,composer_gender,desc,sets,scores,scores_paths,track_names,contains_piano_track?,voice_paths,voice_type0_paths
"Lehmann,_Liza/Bird_Songs/5_The_Owl",The Owl,5103535,"Lehmann,_Liza",Liza Lehmann,Female,English operatic soprano and composer,5,29,"../Lieder/scores/Lehmann,_Liza/Bird_Songs/5_The_Owl/lc6424314.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Lehmann,_Liza/Bird_Songs/5_The_Owl/lc6424314.mid_voice.mid']","../../author-profiling/train data/voice scores/Lehmann,_Liza/Bird_Songs/5_The_Owl/lc6424314.mid_voice_type0.mid"
"Warlock,_Peter/Saudades/3_Heracleitus",Heracleitus,5103528,"Warlock,_Peter",Peter Warlock,Male,British composer and music critic,4,22,"../Lieder/scores/Warlock,_Peter/Saudades/3_Heracleitus/lc6439747.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Warlock,_Peter/Saudades/3_Heracleitus/lc6439747.mid_voice.mid']","../../author-profiling/train data/voice scores/Warlock,_Peter/Saudades/3_Heracleitus/lc6439747.mid_voice_type0.mid"
"Wolf,_Hugo/Eichendorff-Lieder/01_Der_Freund",Der Freund,5013942,"Wolf,_Hugo",Hugo Wolf,Male,Austrian composer,3,22,"../Lieder/scores/Wolf,_Hugo/Eichendorff-Lieder/01_Der_Freund/lc5016637.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Wolf,_Hugo/Eichendorff-Lieder/01_Der_Freund/lc5016637.mid_voice.mid']","../../author-profiling/train data/voice scores/Wolf,_Hugo/Eichendorff-Lieder/01_Der_Freund/lc5016637.mid_voice_type0.mid"
"Webern,_Anton/5_Lieder_nach_Gedichten_von_Stefan_George,_Op.4/5_Ihr_tratet_zu_dem_Herde",Ihr tratet zu dem Herde,5108200,"Webern,_Anton",Anton Webern,Male,Austrian composer and conductor,2,10,"../Lieder/scores/Webern,_Anton/5_Lieder_nach_Gedichten_von_Stefan_George,_Op.4/5_Ihr_tratet_zu_dem_Herde/lc6726319.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Webern,_Anton/5_Lieder_nach_Gedichten_von_Stefan_George,_Op.4/5_Ihr_tratet_zu_dem_Herde/lc6726319.mid_voice.mid']","../../author-profiling/train data/voice scores/Webern,_Anton/5_Lieder_nach_Gedichten_von_Stefan_George,_Op.4/5_Ihr_tratet_zu_dem_Herde/lc6726319.mid_voice_type0.mid"
"Schröter,_Corona/25_Lieder/01_Lied_der_Morgenröte",Lied der Morgenröte,5102093,"Schröter,_Corona",Corona Schröter,Female,German musician and singer,1,25,"../Lieder/scores/Schröter,_Corona/25_Lieder/01_Lied_der_Morgenröte/lc6017264.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Schröter,_Corona/25_Lieder/01_Lied_der_Morgenröte/lc6017264.mid_voice.mid']","../../author-profiling/train data/voice scores/Schröter,_Corona/25_Lieder/01_Lied_der_Morgenröte/lc6017264.mid_voice_type0.mid"
"Mackenzie,_Alexander/Spring_Songs,_Op.44/4_Spring_Is_Not_Dead",Spring Is Not Dead,5105998,"Mackenzie,_Alexander",Alexander Mackenzie,Male,Scottish conductor and composer,3,8,"../Lieder/scores/Mackenzie,_Alexander/Spring_Songs,_Op.44/4_Spring_Is_Not_Dead/lc6507219.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Mackenzie,_Alexander/Spring_Songs,_Op.44/4_Spring_Is_Not_Dead/lc6507219.mid_voice.mid']","../../author-profiling/train data/voice scores/Mackenzie,_Alexander/Spring_Songs,_Op.44/4_Spring_Is_Not_Dead/lc6507219.mid_voice_type0.mid"
"Mahler,_Gustav/Lieder_eines_fahrenden_Gesellen/4_Die_zwei_blauen_Augen_von_meinem_Schatz",Die zwei blauen Augen von meinem Schatz,5026280,"Mahler,_Gustav",Gustav Mahler,Male,Austrian late-Romantic composer,2,9,"../Lieder/scores/Mahler,_Gustav/Lieder_eines_fahrenden_Gesellen/4_Die_zwei_blauen_Augen_von_meinem_Schatz/lc5026316.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Mahler,_Gustav/Lieder_eines_fahrenden_Gesellen/4_Die_zwei_blauen_Augen_von_meinem_Schatz/lc5026316.mid_voice.mid']","../../author-profiling/train data/voice scores/Mahler,_Gustav/Lieder_eines_fahrenden_Gesellen/4_Die_zwei_blauen_Augen_von_meinem_Schatz/lc5026316.mid_voice_type0.mid"
"Mendelssohn,_Felix/6_Duets,_Op.63/3_Gruss,_MWV_J_8","Gruss, MWV J 8",5110262,"Mendelssohn,_Felix",Felix Mendelssohn,Male,"German composer, pianist, organist and conductor of Jewish descent",2,12,"../Lieder/scores/Mendelssohn,_Felix/6_Duets,_Op.63/3_Gruss,_MWV_J_8/lc7163985.mid","['voice', 'voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Mendelssohn,_Felix/6_Duets,_Op.63/3_Gruss,_MWV_J_8/lc7163985.mid_voice.mid']","../../author-profiling/train data/voice scores/Mendelssohn,_Felix/6_Duets,_Op.63/3_Gruss,_MWV_J_8/lc7163985.mid_voice_type0.mid"
"Schröter,_Corona/25_Lieder/03_An_Laura",An Laura,5102093,"Schröter,_Corona",Corona Schröter,Female,German musician and singer,1,25,"../Lieder/scores/Schröter,_Corona/25_Lieder/03_An_Laura/lc6019054.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Schröter,_Corona/25_Lieder/03_An_Laura/lc6019054.mid_voice.mid']","../../author-profiling/train data/voice scores/Schröter,_Corona/25_Lieder/03_An_Laura/lc6019054.mid_voice_type0.mid"
"Coleridge-Taylor,_Samuel/_/Oh,_the_Summer","Oh, the Summer",5103493,"Coleridge-Taylor,_Samuel",Samuel Coleridge-Taylor,Male,English composer and conductor,2,8,"../Lieder/scores/Coleridge-Taylor,_Samuel/_/Oh,_the_Summer/lc6232117.mid","['voice', 'other', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Coleridge-Taylor,_Samuel/_/Oh,_the_Summer/lc6232117.mid_voice.mid']","../../author-profiling/train data/voice scores/Coleridge-Taylor,_Samuel/_/Oh,_the_Summer/lc6232117.mid_voice_type0.mid"
"Kinkel,_Johanna/6_Lieder,_Op.10/4_Wiegenlied",Wiegenlied,5103398,"Kinkel,_Johanna",Johanna Kinkel,Female,"German composer and author, editor",8,45,"../Lieder/scores/Kinkel,_Johanna/6_Lieder,_Op.10/4_Wiegenlied/lc6177442.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Kinkel,_Johanna/6_Lieder,_Op.10/4_Wiegenlied/lc6177442.mid_voice.mid']","../../author-profiling/train data/voice scores/Kinkel,_Johanna/6_Lieder,_Op.10/4_Wiegenlied/lc6177442.mid_voice_type0.mid"
"Beach,_Amy/4_Songs,_Op.51/2_Wir_drei",Wir drei,5103538,"Beach,_Amy",Amy Beach,Female,American composer and pianist,3,10,"../Lieder/scores/Beach,_Amy/4_Songs,_Op.51/2_Wir_drei/lc6245972.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Beach,_Amy/4_Songs,_Op.51/2_Wir_drei/lc6245972.mid_voice.mid']","../../author-profiling/train data/voice scores/Beach,_Amy/4_Songs,_Op.51/2_Wir_drei/lc6245972.mid_voice_type0.mid"
"Viardot,_Pauline/6_Mélodies_et_une_havanaise/3b_J’en_mourrai",J’en mourrai,5107407,"Viardot,_Pauline",Pauline Viardot,Female,French mezzo-soprano and composer,3,21,"../Lieder/scores/Viardot,_Pauline/6_Mélodies_et_une_havanaise/3b_J’en_mourrai/lc6639009.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Viardot,_Pauline/6_Mélodies_et_une_havanaise/3b_J’en_mourrai/lc6639009.mid_voice.mid']","../../author-profiling/train data/voice scores/Viardot,_Pauline/6_Mélodies_et_une_havanaise/3b_J’en_mourrai/lc6639009.mid_voice_type0.mid"
"Hensel,_Fanny_(Mendelssohn)/6_Lieder,_Op.9/3_Der_Rosenkranz",Der Rosenkranz,5016683,"Hensel,_Fanny_(Mendelssohn)",Fanny Mendelssohn,Female,German pianist and composer,7,35,"../Lieder/scores/Hensel,_Fanny_(Mendelssohn)/6_Lieder,_Op.9/3_Der_Rosenkranz/lc5108166.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Hensel,_Fanny_(Mendelssohn)/6_Lieder,_Op.9/3_Der_Rosenkranz/lc5108166.mid_voice.mid']","../../author-profiling/train data/voice scores/Hensel,_Fanny_(Mendelssohn)/6_Lieder,_Op.9/3_Der_Rosenkranz/lc5108166.mid_voice_type0.mid"
"Schröter,_Corona/25_Lieder/18_Amor_im_Tanz",Amor im Tanz,5102093,"Schröter,_Corona",Corona Schröter,Female,German musician and singer,1,25,"../Lieder/scores/Schröter,_Corona/25_Lieder/18_Amor_im_Tanz/lc6050547.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Schröter,_Corona/25_Lieder/18_Amor_im_Tanz/lc6050547.mid_voice.mid']","../../author-profiling/train data/voice scores/Schröter,_Corona/25_Lieder/18_Amor_im_Tanz/lc6050547.mid_voice_type0.mid"
"Chausson,_Ernest/7_Mélodies,_Op.2/1_Nanny",Nanny,5077648,"Chausson,_Ernest",Ernest Chausson,Male,French composer,2,12,"../Lieder/scores/Chausson,_Ernest/7_Mélodies,_Op.2/1_Nanny/lc5077645.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Chausson,_Ernest/7_Mélodies,_Op.2/1_Nanny/lc5077645.mid_voice.mid']","../../author-profiling/train data/voice scores/Chausson,_Ernest/7_Mélodies,_Op.2/1_Nanny/lc5077645.mid_voice_type0.mid"
"Lehmann,_Liza/Songs_of_Love_and_Spring/07_Star_Fancies",Star Fancies,5106656,"Lehmann,_Liza",Liza Lehmann,Female,English operatic soprano and composer,5,29,"../Lieder/scores/Lehmann,_Liza/Songs_of_Love_and_Spring/07_Star_Fancies/lc6765984.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Lehmann,_Liza/Songs_of_Love_and_Spring/07_Star_Fancies/lc6765984.mid_voice.mid']","../../author-profiling/train data/voice scores/Lehmann,_Liza/Songs_of_Love_and_Spring/07_Star_Fancies/lc6765984.mid_voice_type0.mid"
"Wolf,_Hugo/Goethe-Lieder/40_Hoch_beglückt_in_deiner_Liebe",Hoch beglückt in deiner Liebe,5032876,"Wolf,_Hugo",Hugo Wolf,Male,Austrian composer,3,22,"../Lieder/scores/Wolf,_Hugo/Goethe-Lieder/40_Hoch_beglückt_in_deiner_Liebe/lc4945676.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Wolf,_Hugo/Goethe-Lieder/40_Hoch_beglückt_in_deiner_Liebe/lc4945676.mid_voice.mid']","../../author-profiling/train data/voice scores/Wolf,_Hugo/Goethe-Lieder/40_Hoch_beglückt_in_deiner_Liebe/lc4945676.mid_voice_type0.mid"
"Munktell,_Helena/10_Songs/10_Fidélité",Fidélité,5107547,"Munktell,_Helena",Helena Munktell,Female,Swedish composer,2,12,"../Lieder/scores/Munktell,_Helena/10_Songs/10_Fidélité/lc6656769.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Munktell,_Helena/10_Songs/10_Fidélité/lc6656769.mid_voice.mid']","../../author-profiling/train data/voice scores/Munktell,_Helena/10_Songs/10_Fidélité/lc6656769.mid_voice_type0.mid"
"Schumann,_Robert/Myrthen,_Op.25/26_Zum_Schluss",Zum Schluss,5109331,"Schumann,_Robert",Robert Schumann,Male,German composer,6,72,"../Lieder/scores/Schumann,_Robert/Myrthen,_Op.25/26_Zum_Schluss/lc6915685.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Schumann,_Robert/Myrthen,_Op.25/26_Zum_Schluss/lc6915685.mid_voice.mid']","../../author-profiling/train data/voice scores/Schumann,_Robert/Myrthen,_Op.25/26_Zum_Schluss/lc6915685.mid_voice_type0.mid"
"Hensel,_Fanny_(Mendelssohn)/3_Songs/1_Das_Heimweh",Das Heimweh,5102129,"Hensel,_Fanny_(Mendelssohn)",Fanny Mendelssohn,Female,German pianist and composer,7,35,"../Lieder/scores/Hensel,_Fanny_(Mendelssohn)/3_Songs/1_Das_Heimweh/lc6022316.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Hensel,_Fanny_(Mendelssohn)/3_Songs/1_Das_Heimweh/lc6022316.mid_voice.mid']","../../author-profiling/train data/voice scores/Hensel,_Fanny_(Mendelssohn)/3_Songs/1_Das_Heimweh/lc6022316.mid_voice_type0.mid"
"Viardot,_Pauline/_/Le_chêne_et_le_roseau,_VWV_1036","Le chêne et le roseau, VWV 1036",5106660,"Viardot,_Pauline",Pauline Viardot,Female,French mezzo-soprano and composer,3,21,"../Lieder/scores/Viardot,_Pauline/_/Le_chêne_et_le_roseau,_VWV_1036/lc6575283.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Viardot,_Pauline/_/Le_chêne_et_le_roseau,_VWV_1036/lc6575283.mid_voice.mid']","../../author-profiling/train data/voice scores/Viardot,_Pauline/_/Le_chêne_et_le_roseau,_VWV_1036/lc6575283.mid_voice_type0.mid"
"Grandval,_Clémence_de/_/Villanelle",Villanelle,5104018,"Grandval,_Clémence_de",Clémence de Grandval,Female,French composer,3,13,"../Lieder/scores/Grandval,_Clémence_de/_/Villanelle/lc6626468.mid","['voice', 'other', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Grandval,_Clémence_de/_/Villanelle/lc6626468.mid_voice.mid']","../../author-profiling/train data/voice scores/Grandval,_Clémence_de/_/Villanelle/lc6626468.mid_voice_type0.mid"
"Lang,_Josephine/_/Am_Bache,_Op.20","Am Bache, Op.20",5102731,"Lang,_Josephine",Josephine Lang,Female,German composer,12,52,"../Lieder/scores/Lang,_Josephine/_/Am_Bache,_Op.20/lc6093956.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Lang,_Josephine/_/Am_Bache,_Op.20/lc6093956.mid_voice.mid']","../../author-profiling/train data/voice scores/Lang,_Josephine/_/Am_Bache,_Op.20/lc6093956.mid_voice_type0.mid"
"Lehmann,_Liza/Songs_of_Love_and_Spring/11_Love_Enthroned",Love Enthroned,5106656,"Lehmann,_Liza",Liza Lehmann,Female,English operatic soprano and composer,5,29,"../Lieder/scores/Lehmann,_Liza/Songs_of_Love_and_Spring/11_Love_Enthroned/lc6766368.mid","['voice', 'voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Lehmann,_Liza/Songs_of_Love_and_Spring/11_Love_Enthroned/lc6766368.mid_voice.mid']","../../author-profiling/train data/voice scores/Lehmann,_Liza/Songs_of_Love_and_Spring/11_Love_Enthroned/lc6766368.mid_voice_type0.mid"
"Fauré,_Gabriel/4_Songs,_Op.51/2_Au_cimetière",Au cimetière,5102376,"Fauré,_Gabriel",Gabriel Fauré,Male,"French composer, organist, pianist and teacher",3,12,"../Lieder/scores/Fauré,_Gabriel/4_Songs,_Op.51/2_Au_cimetière/lc6137985.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Fauré,_Gabriel/4_Songs,_Op.51/2_Au_cimetière/lc6137985.mid_voice.mid']","../../author-profiling/train data/voice scores/Fauré,_Gabriel/4_Songs,_Op.51/2_Au_cimetière/lc6137985.mid_voice_type0.mid"
"Parratt,_Walter/Choral_Songs_in_Honour_of_Her_Majesty_Queen_Victoria/12_Flora’s_Queen",Flora’s Queen,5106617,"Parratt,_Walter",Walter Parratt,Male,English organist and composer,1,13,"../Lieder/scores/Parratt,_Walter/Choral_Songs_in_Honour_of_Her_Majesty_Queen_Victoria/12_Flora’s_Queen/lc6688667.mid","['voice', 'voice', 'other', 'voice', 'voice', 'voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Parratt,_Walter/Choral_Songs_in_Honour_of_Her_Majesty_Queen_Victoria/12_Flora’s_Queen/lc6688667.mid_voice.mid']","../../author-profiling/train data/voice scores/Parratt,_Walter/Choral_Songs_in_Honour_of_Her_Majesty_Queen_Victoria/12_Flora’s_Queen/lc6688667.mid_voice_type0.mid"
"Kinkel,_Johanna/6_Lieder,_Op.7/1_Nachtlied",Nachtlied,5103022,"Kinkel,_Johanna",Johanna Kinkel,Female,"German composer and author, editor",8,45,"../Lieder/scores/Kinkel,_Johanna/6_Lieder,_Op.7/1_Nachtlied/lc6151215.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Kinkel,_Johanna/6_Lieder,_Op.7/1_Nachtlied/lc6151215.mid_voice.mid']","../../author-profiling/train data/voice scores/Kinkel,_Johanna/6_Lieder,_Op.7/1_Nachtlied/lc6151215.mid_voice_type0.mid"
"Warlock,_Peter/Songs/07_Two_Short_Songs",Two Short Songs,5103527,"Warlock,_Peter",Peter Warlock,Male,British composer and music critic,4,22,"../Lieder/scores/Warlock,_Peter/Songs/07_Two_Short_Songs/lc6197282.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Warlock,_Peter/Songs/07_Two_Short_Songs/lc6197282.mid_voice.mid']","../../author-profiling/train data/voice scores/Warlock,_Peter/Songs/07_Two_Short_Songs/lc6197282.mid_voice_type0.mid"
"Kinkel,_Johanna/3_Duetten,_Op.11/1_Das_Lied_der_Nachtigall",Das Lied der Nachtigall,5103000,"Kinkel,_Johanna",Johanna Kinkel,Female,"German composer and author, editor",8,45,"../Lieder/scores/Kinkel,_Johanna/3_Duetten,_Op.11/1_Das_Lied_der_Nachtigall/lc6128281.mid","['voice', 'other', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Kinkel,_Johanna/3_Duetten,_Op.11/1_Das_Lied_der_Nachtigall/lc6128281.mid_voice.mid']","../../author-profiling/train data/voice scores/Kinkel,_Johanna/3_Duetten,_Op.11/1_Das_Lied_der_Nachtigall/lc6128281.mid_voice_type0.mid"
"Farrenc,_Louise/_/Le_berger_fidèle",Le berger fidèle,5106921,"Farrenc,_Louise",Louise Farrenc,Female,"French composer, virtuosa pianist and teacher",1,1,"../Lieder/scores/Farrenc,_Louise/_/Le_berger_fidèle/lc6598368.mid","['voice', 'other']",False,"['../../author-profiling/train data/voice scores/Farrenc,_Louise/_/Le_berger_fidèle/lc6598368.mid_voice.mid']","../../author-profiling/train data/voice scores/Farrenc,_Louise/_/Le_berger_fidèle/lc6598368.mid_voice_type0.mid"
"Fauré,_Gabriel/Cinq_Mélodies,_Op.58/5_C’est_l’extase",C’est l’extase,5099424,"Fauré,_Gabriel",Gabriel Fauré,Male,"French composer, organist, pianist and teacher",3,12,"../Lieder/scores/Fauré,_Gabriel/Cinq_Mélodies,_Op.58/5_C’est_l’extase/lc5605080.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Fauré,_Gabriel/Cinq_Mélodies,_Op.58/5_C’est_l’extase/lc5605080.mid_voice.mid']","../../author-profiling/train data/voice scores/Fauré,_Gabriel/Cinq_Mélodies,_Op.58/5_C’est_l’extase/lc5605080.mid_voice_type0.mid"
"Beach,_Amy/4_Songs,_Op.51/1_Ich_sagte_nicht",Ich sagte nicht,5103538,"Beach,_Amy",Amy Beach,Female,American composer and pianist,3,10,"../Lieder/scores/Beach,_Amy/4_Songs,_Op.51/1_Ich_sagte_nicht/lc6245971.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Beach,_Amy/4_Songs,_Op.51/1_Ich_sagte_nicht/lc6245971.mid_voice.mid']","../../author-profiling/train data/voice scores/Beach,_Amy/4_Songs,_Op.51/1_Ich_sagte_nicht/lc6245971.mid_voice_type0.mid"
"Lang,_Josephine/6_Lieder,_Op.25/3_Barcarole",Barcarole,5032870,"Lang,_Josephine",Josephine Lang,Female,German composer,12,52,"../Lieder/scores/Lang,_Josephine/6_Lieder,_Op.25/3_Barcarole/lc5104275.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Lang,_Josephine/6_Lieder,_Op.25/3_Barcarole/lc5104275.mid_voice.mid']","../../author-profiling/train data/voice scores/Lang,_Josephine/6_Lieder,_Op.25/3_Barcarole/lc5104275.mid_voice_type0.mid"
"Schubert,_Franz/Winterreise,_D.911/18_Der_stuermische_Morgen",Der stuermische Morgen,5015409,"Schubert,_Franz",Franz Schubert,Male,Austrian composer,10,88,"../Lieder/scores/Schubert,_Franz/Winterreise,_D.911/18_Der_stuermische_Morgen/lc5007182.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Schubert,_Franz/Winterreise,_D.911/18_Der_stuermische_Morgen/lc5007182.mid_voice.mid']","../../author-profiling/train data/voice scores/Schubert,_Franz/Winterreise,_D.911/18_Der_stuermische_Morgen/lc5007182.mid_voice_type0.mid"
"Greger,_Luise/_/Liebeslied",Liebeslied,5103397,"Greger,_Luise",Luise Greger,Female,German composer and pianist,4,9,"../Lieder/scores/Greger,_Luise/_/Liebeslied/lc6176486.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Greger,_Luise/_/Liebeslied/lc6176486.mid_voice.mid']","../../author-profiling/train data/voice scores/Greger,_Luise/_/Liebeslied/lc6176486.mid_voice_type0.mid"
"Parry,_Hubert/3_Songs,_Op.12/1_The_Poet‘s_Song",The Poet‘s Song,5103545,"Parry,_Hubert",Hubert Parry,Male,British composer and musicologist,4,8,"../Lieder/scores/Parry,_Hubert/3_Songs,_Op.12/1_The_Poet‘s_Song/lc6434272.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Parry,_Hubert/3_Songs,_Op.12/1_The_Poet‘s_Song/lc6434272.mid_voice.mid']","../../author-profiling/train data/voice scores/Parry,_Hubert/3_Songs,_Op.12/1_The_Poet‘s_Song/lc6434272.mid_voice_type0.mid"
Poldowski/_/Sur_l’herbe,Sur l’herbe,5107694,Poldowski,Poldowski,Female,British composer,1,3,../Lieder/scores/Poldowski/_/Sur_l’herbe/lc6663427.mid,"['voice', 'piano', 'piano']",True,['../../author-profiling/train data/voice scores/Poldowski/_/Sur_l’herbe/lc6663427.mid_voice.mid'],../../author-profiling/train data/voice scores/Poldowski/_/Sur_l’herbe/lc6663427.mid_voice_type0.mid
"Coleridge-Taylor,_Samuel/6_Sorrow_Songs,_Op.57/4_She_sat_and_sang_alway",She sat and sang alway,5103497,"Coleridge-Taylor,_Samuel",Samuel Coleridge-Taylor,Male,English composer and conductor,2,8,"../Lieder/scores/Coleridge-Taylor,_Samuel/6_Sorrow_Songs,_Op.57/4_She_sat_and_sang_alway/lc6189628.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Coleridge-Taylor,_Samuel/6_Sorrow_Songs,_Op.57/4_She_sat_and_sang_alway/lc6189628.mid_voice.mid']","../../author-profiling/train data/voice scores/Coleridge-Taylor,_Samuel/6_Sorrow_Songs,_Op.57/4_She_sat_and_sang_alway/lc6189628.mid_voice_type0.mid"
"Kinkel,_Johanna/6_Lieder,_Op.10/5_Traumdeutung",Traumdeutung,5103398,"Kinkel,_Johanna",Johanna Kinkel,Female,"German composer and author, editor",8,45,"../Lieder/scores/Kinkel,_Johanna/6_Lieder,_Op.10/5_Traumdeutung/lc6178990.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Kinkel,_Johanna/6_Lieder,_Op.10/5_Traumdeutung/lc6178990.mid_voice.mid']","../../author-profiling/train data/voice scores/Kinkel,_Johanna/6_Lieder,_Op.10/5_Traumdeutung/lc6178990.mid_voice_type0.mid"
